id,bill_amount,quantity,sales_id,product_id,store_id,created_at,invoice_number,mis_reporting_category,bill_amount_generic,Month
3191,10.0,1,1904,29967,36,2024-11-21 14:18:13.000000,SC2502001000,Generic,10.0,November-24
3192,4.32,2,1905,18739,36,2024-11-21 14:18:58.000000,SC2502001001,Generic,4.32,November-24
3193,90.0,1,1905,30196,36,2024-11-21 14:18:58.000000,SC2502001001,Generic,90.0,November-24
3194,10.0,1,1905,29967,36,2024-11-21 14:18:58.000000,SC2502001001,Generic,10.0,November-24
3195,90.0,1,1906,30196,36,2024-11-21 14:19:50.000000,SC2502001002,Generic,90.0,November-24
3197,10.0,1,1906,29967,36,2024-11-21 14:19:50.000000,SC2502001002,Generic,10.0,November-24
3196,0.22,1,1906,21474,36,2024-11-21 14:19:50.000000,SC2502001002,Branded,0.0,November-24
3200,10.0,1,1907,29967,36,2024-11-21 14:20:06.000000,SC2502001003,Generic,10.0,November-24
3198,7.22,1,1907,21474,36,2024-11-21 14:20:06.000000,SC2502001003,Branded,0.0,November-24
3202,90.0,1,1908,30196,36,2024-11-21 14:21:27.000000,SC2502001004,Generic,90.0,November-24
3203,10.0,1,1908,29967,36,2024-11-21 14:21:27.000000,SC2502001004,Generic,10.0,November-24
3201,22.22,1,1908,21474,36,2024-11-21 14:21:27.000000,SC2502001004,Branded,0.0,November-24
3204,90.0,1,1909,30196,36,2024-11-21 14:21:34.000000,SC2502001005,Generic,90.0,November-24
3205,20.22,1,1909,21474,36,2024-11-21 14:21:34.000000,SC2502001005,Branded,0.0,November-24
3206,10.0,1,1909,29967,36,2024-11-21 14:21:34.000000,SC2502001005,Generic,10.0,November-24
3207,90.0,1,1910,30196,36,2024-11-21 14:29:33.000000,SC2502001006,Generic,90.0,November-24
3211,10.0,1,1910,29967,36,2024-11-21 14:29:33.000000,SC2502001006,Generic,10.0,November-24
3208,0.16,1,1910,21474,36,2024-11-21 14:29:33.000000,SC2502001006,Branded,0.0,November-24
3209,0.13,1,1910,21474,36,2024-11-21 14:29:33.000000,SC2502001006,Branded,0.0,November-24
3210,0.19,1,1910,21474,36,2024-11-21 14:29:33.000000,SC2502001006,Branded,0.0,November-24
3213,90.0,1,1911,30196,36,2024-11-21 14:30:13.000000,SC2502001007,Generic,90.0,November-24
3214,10.0,1,1911,29967,36,2024-11-21 14:30:13.000000,SC2502001007,Generic,10.0,November-24
3212,0.0,1,1911,21474,36,2024-11-21 14:30:13.000000,SC2502001007,Branded,0.0,November-24
3219,10.0,1,1912,29967,36,2024-11-21 14:43:26.000000,SC2502001008,Generic,10.0,November-24
3215,187.64,1,1912,11377,36,2024-11-21 14:43:26.000000,SC2502001008,Branded,0.0,November-24
3216,40.68,2,1912,21474,36,2024-11-21 14:43:26.000000,SC2502001008,Branded,0.0,November-24
3217,154.35,5,1912,21464,36,2024-11-21 14:43:26.000000,SC2502001008,Branded,0.0,November-24
3218,8.6,5,1912,18739,36,2024-11-21 14:43:26.000000,SC2502001008,Generic,8.6,November-24
3220,90.0,1,1913,30196,36,2024-11-21 14:44:53.000000,SC2502001009,Generic,90.0,November-24
3221,9.49,5,1913,18739,36,2024-11-21 14:44:53.000000,SC2502001009,Generic,9.49,November-24
3222,181.47,5,1913,21464,36,2024-11-21 14:44:53.000000,SC2502001009,Branded,0.0,November-24
3223,47.83,2,1913,21474,36,2024-11-21 14:44:53.000000,SC2502001009,Branded,0.0,November-24
3225,90.0,1,1914,30196,36,2024-11-21 14:56:28.000000,SC2502001010,Generic,90.0,November-24
3224,445.9,1,1914,29341,36,2024-11-21 14:56:28.000000,SC2502001010,Branded,0.0,November-24
3279,0.23,1,1926,29341,36,2024-11-21 15:19:01.000000,SC2502001013,Branded,0.0,November-24
3280,0.01,1,1926,21474,36,2024-11-21 15:19:01.000000,SC2502001013,Branded,0.0,November-24
3255,90.0,1,1919,30196,36,2024-11-21 15:12:59.000000,SC2502001011,Generic,90.0,November-24
3254,0.0,9,1919,18739,36,2024-11-21 15:12:59.000000,SC2502001011,Generic,0.0,November-24
3256,0.0,5,1919,21464,36,2024-11-21 15:12:59.000000,SC2502001011,Branded,0.0,November-24
3259,90.0,1,1920,30196,36,2024-11-21 15:13:10.000000,SC2502001012,Generic,90.0,November-24
3257,0.09,9,1920,18739,36,2024-11-21 15:13:10.000000,SC2502001012,Generic,0.09,November-24
3258,0.9,5,1920,21464,36,2024-11-21 15:13:10.000000,SC2502001012,Branded,0.0,November-24
3281,0.01,1,1926,21474,36,2024-11-21 15:19:01.000000,SC2502001013,Branded,0.0,November-24
3282,0.04,3,1926,21474,36,2024-11-21 15:19:01.000000,SC2502001013,Branded,0.0,November-24
3283,0.09,5,1926,21464,36,2024-11-21 15:19:01.000000,SC2502001013,Branded,0.0,November-24
3284,0.01,9,1926,18739,36,2024-11-21 15:19:01.000000,SC2502001013,Generic,0.01,November-24
3290,10.0,1,1928,29967,36,2024-11-21 15:27:18.000000,SC2502001014,Generic,10.0,November-24
3288,11.78,6,1928,18739,36,2024-11-21 15:27:18.000000,SC2502001014,Generic,11.78,November-24
3289,187.73,5,1928,21464,36,2024-11-21 15:27:18.000000,SC2502001014,Branded,0.0,November-24
3345,12.27,6,1947,18739,36,2024-11-22 11:35:32.000000,SC2502001017,Generic,12.27,November-24
3347,25.77,1,1947,21474,36,2024-11-22 11:35:32.000000,SC2502001017,Branded,0.0,November-24
3339,90.0,1,1945,30196,36,2024-11-21 16:08:07.000000,SC2502001015,Generic,90.0,November-24
3340,167.25,5,1945,21464,36,2024-11-21 16:08:07.000000,SC2502001015,Branded,0.0,November-24
3341,15.74,9,1945,18739,36,2024-11-21 16:08:07.000000,SC2502001015,Generic,15.74,November-24
3342,90.0,1,1946,30196,36,2024-11-22 11:35:18.000000,SC2502001016,Generic,90.0,November-24
3343,167.25,5,1946,21464,36,2024-11-22 11:35:18.000000,SC2502001016,Branded,0.0,November-24
3344,15.74,9,1946,18739,36,2024-11-22 11:35:18.000000,SC2502001016,Generic,15.74,November-24
3346,90.0,1,1947,30196,36,2024-11-22 11:35:32.000000,SC2502001017,Generic,90.0,November-24
3351,10.0,1,1947,29967,36,2024-11-22 11:35:32.000000,SC2502001017,Generic,10.0,November-24
3348,20.71,1,1947,21474,36,2024-11-22 11:35:32.000000,SC2502001017,Branded,0.0,November-24
3349,30.68,1,1947,21474,36,2024-11-22 11:35:32.000000,SC2502001017,Branded,0.0,November-24
3350,195.57,5,1947,21464,36,2024-11-22 11:35:32.000000,SC2502001017,Branded,0.0,November-24
3352,484.5,1,1948,29341,36,2024-11-28 12:17:30.000000,SC2502001018,Branded,0.0,November-24
3353,306.0,1,1949,23900,36,2024-11-28 12:27:15.000000,SC2502001019,Branded,0.0,November-24
3354,1453.5,3,1950,29341,36,2024-11-28 12:28:26.000000,SC2502001020,Branded,0.0,November-24
3355,1453.5,3,1951,29341,36,2024-11-28 12:28:27.000000,SC2502001021,Branded,0.0,November-24
3356,1453.5,3,1951,29341,36,2024-11-28 12:28:27.000000,SC2502001021,Branded,0.0,November-24
3357,1938.0,4,1952,29341,36,2024-11-28 12:33:20.000000,SC2502001022,Branded,0.0,November-24
3358,1938.0,4,1953,29341,36,2024-11-28 12:33:20.000000,SC2502001023,Branded,0.0,November-24
3359,1938.0,4,1953,29341,36,2024-11-28 12:33:20.000000,SC2502001023,Branded,0.0,November-24
3360,306.0,1,1954,23900,36,2024-11-28 16:25:37.000000,SC2502001024,Branded,0.0,November-24
3361,612.0,2,1954,23900,36,2024-11-28 16:25:37.000000,SC2502001024,Branded,0.0,November-24
3362,68.85,3,1954,21474,36,2024-11-28 16:25:37.000000,SC2502001024,Branded,0.0,November-24
3363,1058.4,3,1955,23900,36,2024-11-28 16:28:53.000000,SC2502001025,Branded,0.0,November-24
3364,306.0,1,1956,23900,36,2024-11-28 16:30:55.000000,SC2502001026,Branded,0.0,November-24
3365,306.0,1,1957,23900,36,2024-11-28 16:30:56.000000,SC2502001027,Branded,0.0,November-24
3366,306.0,1,1957,23900,36,2024-11-28 16:30:56.000000,SC2502001027,Branded,0.0,November-24
3367,45.9,2,1958,21474,36,2024-11-28 16:39:11.000000,SC2502001028,Branded,0.0,November-24
3368,68.0,2,1958,21474,36,2024-11-28 16:39:11.000000,SC2502001028,Branded,0.0,November-24
3369,306.0,1,1958,23900,36,2024-11-28 16:39:11.000000,SC2502001028,Branded,0.0,November-24
3370,306.0,1,1960,23900,36,2024-11-28 16:44:12.000000,SC2502001029,Branded,0.0,November-24
3371,306.0,1,1961,23900,36,2024-11-28 16:44:13.000000,SC2502001030,Branded,0.0,November-24
3372,306.0,1,1961,23900,36,2024-11-28 16:44:13.000000,SC2502001030,Branded,0.0,November-24
3373,306.0,1,1962,23900,36,2024-11-28 16:50:19.000000,SC2502001031,Branded,0.0,November-24
3374,612.0,2,1963,23900,36,2024-11-28 16:59:39.000000,SC2502001032,Branded,0.0,November-24
3375,414.0,2,1964,29576,36,2024-12-03 09:45:39.000000,SC2502001033,Generic,414.0,December-24
3376,180.0,1,1965,23900,36,2024-12-03 09:45:54.000000,SC2502001034,Branded,0.0,December-24
3377,2422.5,5,1965,29341,36,2024-12-03 09:45:54.000000,SC2502001034,Branded,0.0,December-24
3378,348.3,3,1965,28569,36,2024-12-03 09:45:54.000000,SC2502001034,Branded,0.0,December-24
3379,64.8,2,1966,21474,36,2024-12-03 18:26:45.000000,SC2502001035,Branded,0.0,December-24
3380,64.8,2,1967,21474,36,2024-12-03 18:27:30.000000,SC2502001036,Branded,0.0,December-24
3381,64.8,2,1968,21474,36,2024-12-03 18:32:59.000000,SC2502001037,Branded,0.0,December-24
3382,64.8,2,1969,21474,36,2024-12-03 18:57:06.000000,SC2502001038,Branded,0.0,December-24
3383,49.32,2,1970,28603,23,2024-12-04 17:53:26.000000,SC2500400059,Generic,49.32,December-24
3384,10.0,1,1970,29967,23,2024-12-04 17:53:26.000000,SC2500400059,Generic,10.0,December-24
3385,246.6,10,1971,28603,23,2024-12-04 17:54:31.000000,SC2500400060,Generic,246.6,December-24
3386,98.64,4,1972,28603,23,2024-12-05 11:10:12.000000,SC2500400061,Generic,98.64,December-24
3387,10.0,1,1972,29967,23,2024-12-05 11:10:12.000000,SC2500400061,Generic,10.0,December-24
3388,1566.0,2,1973,14160,23,2024-12-05 11:21:41.000000,SC2500400062,Branded,0.0,December-24
3389,98.64,4,1973,28603,23,2024-12-05 11:21:41.000000,SC2500400062,Generic,98.64,December-24
3390,1232.5,1,1974,14160,23,2024-12-05 11:24:50.000000,SC2500400063,Branded,0.0,December-24
3391,484.5,1,1975,29341,36,2024-12-05 19:02:31.000000,SC2502001039,Branded,0.0,December-24
3392,10.0,1,1975,29967,36,2024-12-05 19:02:31.000000,SC2502001039,Generic,10.0,December-24
3393,1566.0,2,1976,14160,23,2024-12-08 15:45:45.000000,SC2500400064,Branded,0.0,December-24
3394,51.0,3,1977,21472,23,2024-12-08 15:47:46.000000,SC2500400065,Branded,0.0,December-24
3395,43.26,3,1977,21472,23,2024-12-08 15:47:46.000000,SC2500400065,Branded,0.0,December-24
3396,5582.5,5,1978,14160,23,2024-12-09 11:23:45.000000,SC2500400066,Branded,0.0,December-24
3397,123.3,5,1978,28603,23,2024-12-09 11:23:45.000000,SC2500400066,Generic,123.3,December-24
3398,1566.0,2,1979,14160,23,2024-12-09 11:55:09.000000,SC2500400067,Branded,0.0,December-24
3399,49.32,2,1979,28603,23,2024-12-09 11:55:09.000000,SC2500400067,Generic,49.32,December-24
3400,991.8,2,1980,29341,36,2024-12-09 12:35:52.000000,SC2502001040,Branded,0.0,December-24
3401,30.4,1,1980,21474,36,2024-12-09 12:35:52.000000,SC2502001040,Branded,0.0,December-24
3402,45.6,3,1980,21472,36,2024-12-09 12:35:52.000000,SC2502001040,Branded,0.0,December-24
3403,38.67,3,1980,21472,36,2024-12-09 12:35:52.000000,SC2502001040,Branded,0.0,December-24
3404,413.1,10,1981,21464,36,2024-12-09 13:12:55.000000,SC2502001041,Branded,0.0,December-24
3405,41.22,3,1981,21472,36,2024-12-09 13:12:55.000000,SC2502001041,Branded,0.0,December-24
3406,1232.5,1,1982,14160,23,2024-12-09 16:35:54.000000,SC2500400068,Branded,0.0,December-24
3407,49.32,2,1982,28603,23,2024-12-09 16:35:54.000000,SC2500400068,Generic,49.32,December-24
3408,433.5,10,1983,21464,23,2024-12-09 16:37:31.000000,SC2500400069,Branded,0.0,December-24
3409,10.0,1,1983,29967,23,2024-12-09 16:37:31.000000,SC2500400069,Generic,10.0,December-24
3410,49.32,2,1984,28603,23,2024-12-09 17:38:11.000000,SC2500400070,Generic,49.32,December-24
3411,6.48,3,1985,18739,36,2024-12-09 17:38:33.000000,SC2502001042,Generic,6.48,December-24
3412,484.5,1,1985,29341,36,2024-12-09 17:38:33.000000,SC2502001042,Branded,0.0,December-24
3413,98.64,4,1986,28603,23,2024-12-09 18:11:58.000000,SC2500400071,Generic,98.64,December-24
3414,991.8,2,1987,29341,36,2024-12-09 18:23:24.000000,SC2502001043,Branded,0.0,December-24
3415,10.0,1,1987,29967,36,2024-12-09 18:23:24.000000,SC2502001043,Generic,10.0,December-24
3416,2422.5,5,1988,29341,36,2024-12-09 18:25:14.000000,SC2502001044,Branded,0.0,December-24
3417,600.3,1,1989,22629,36,2024-12-09 18:25:46.000000,SC2502001045,Branded,0.0,December-24
3418,10.0,1,1989,29967,36,2024-12-09 18:25:46.000000,SC2502001045,Generic,10.0,December-24
3419,991.8,2,1990,29341,36,2024-12-09 18:26:13.000000,SC2502001046,Branded,0.0,December-24
3420,197.28,8,1991,28603,23,2024-12-10 10:45:27.000000,SC2500400072,Generic,197.28,December-24
3421,123.3,5,1992,28603,23,2024-12-10 16:04:48.000000,SC2500400073,Generic,123.3,December-24
3422,320.58,13,1993,28603,23,2024-12-10 16:12:51.000000,SC2500400074,Generic,320.58,December-24
3423,197.28,8,1994,28603,23,2024-12-10 16:23:01.000000,SC2500400075,Generic,197.28,December-24
3424,705.6,2,1995,23900,23,2024-12-10 16:26:21.000000,SC2500400076,Branded,0.0,December-24
3425,433.5,1,1996,29341,36,2024-12-10 16:45:41.000000,SC2502001047,Branded,0.0,December-24
3426,991.8,2,1997,29341,36,2024-12-10 16:48:02.000000,SC2502001048,Branded,0.0,December-24
3427,967.54,2,1998,29341,36,2024-12-11 10:08:39.000000,SC2502001049,Branded,0.0,December-24
3428,29.66,1,1998,21474,36,2024-12-11 10:08:39.000000,SC2502001049,Branded,0.0,December-24
3429,268.0,4,1999,13236,36,2024-12-12 10:59:19.000000,SC2502001050,Branded,0.0,December-24
3430,10.0,1,1999,29967,36,2024-12-12 10:59:19.000000,SC2502001050,Generic,10.0,December-24
3431,268.0,4,2000,13236,36,2024-12-12 11:00:51.000000,SC2502001051,Branded,0.0,December-24
3432,10.0,1,2000,29967,36,2024-12-12 11:00:51.000000,SC2502001051,Generic,10.0,December-24
3433,2422.5,5,2001,29341,130,2024-12-12 11:31:07.000000,SC2500200028,Branded,0.0,December-24
3434,401.4,3,2001,18431,130,2024-12-12 11:31:07.000000,SC2500200028,Branded,0.0,December-24
3435,878.92,4,2002,18668,130,2024-12-12 11:40:16.000000,SC2500200029,Branded,0.0,December-24
3436,34.0,1,2003,21474,36,2024-12-16 15:18:49.000000,SC2502001052,Branded,0.0,December-24
3437,30.4,1,2004,21474,36,2024-12-19 11:08:39.000000,SC2502001053,Branded,0.0,December-24
3438,991.8,2,2004,29341,36,2024-12-19 11:08:39.000000,SC2502001053,Branded,0.0,December-24
3439,200.6,2,2005,23676,36,2024-12-19 16:10:38.000000,SC2502001054,Branded,0.0,December-24
3440,32.4,1,2005,21474,36,2024-12-19 16:10:38.000000,SC2502001054,Branded,0.0,December-24
3441,1200.6,2,2006,22629,36,2024-12-19 18:22:21.000000,SC2502001055,Branded,0.0,December-24
3442,100.3,1,2007,23676,36,2024-12-20 11:23:21.000000,SC2502001056,Branded,0.0,December-24
3443,100.3,1,2008,23676,36,2024-12-20 12:58:28.000000,SC2502001057,Branded,0.0,December-24
3444,100.3,1,2009,23676,36,2024-12-20 12:59:11.000000,SC2502001058,Branded,0.0,December-24
3445,10.0,1,2009,29967,36,2024-12-20 12:59:11.000000,SC2502001058,Generic,10.0,December-24
3446,100.3,1,2010,23676,36,2024-12-20 13:05:51.000000,SC2502001059,Branded,0.0,December-24
3447,100.3,1,2011,23676,36,2024-12-23 09:38:14.000000,SC2502001060,Branded,0.0,December-24
3448,200.6,2,2012,23676,36,2024-12-23 09:39:39.000000,SC2502001061,Branded,0.0,December-24
3449,15.12,7,2013,18739,36,2024-12-27 10:53:07.000000,SC2502001062,Generic,15.12,December-24
3450,32.4,1,2013,21474,36,2024-12-27 10:53:07.000000,SC2502001062,Branded,0.0,December-24
3451,413.25,1,2014,13051,36,2024-12-27 10:56:56.000000,SC2502001063,Branded,0.0,December-24
3452,152.0,5,2014,21474,36,2024-12-27 10:56:56.000000,SC2502001063,Branded,0.0,December-24
3453,2.16,1,2015,18739,36,2024-12-27 11:02:58.000000,SC2502001064,Generic,2.16,December-24
3454,484.5,1,2015,29341,36,2024-12-27 11:02:58.000000,SC2502001064,Branded,0.0,December-24
3455,66.96,31,2016,18739,36,2024-12-27 13:17:49.000000,SC2502001065,Generic,66.96,December-24
3456,34.0,1,2016,21474,36,2024-12-27 13:17:49.000000,SC2502001065,Branded,0.0,December-24
3457,64.8,2,2017,21474,36,2024-12-27 14:11:06.000000,SC2502001066,Branded,0.0,December-24
3458,2.16,1,2017,18739,36,2024-12-27 14:11:06.000000,SC2502001066,Generic,2.16,December-24
3459,8.64,4,2018,18739,36,2024-12-27 19:04:22.000000,SC2502001067,Generic,8.64,December-24
3460,484.5,1,2018,29341,36,2024-12-27 19:04:22.000000,SC2502001067,Branded,0.0,December-24
3461,10.0,1,2018,29967,36,2024-12-27 19:04:22.000000,SC2502001067,Generic,10.0,December-24
3462,4.32,2,2019,18739,36,2024-12-27 21:55:03.000000,SC2502001068,Generic,4.32,December-24
3463,484.5,1,2019,29341,36,2024-12-27 21:55:03.000000,SC2502001068,Branded,0.0,December-24
3464,10.0,1,2019,29967,36,2024-12-27 21:55:03.000000,SC2502001068,Generic,10.0,December-24
3465,484.5,1,2020,29341,36,2024-12-27 22:07:22.000000,SC2502001069,Branded,0.0,December-24
3466,4.32,2,2020,18739,36,2024-12-27 22:07:22.000000,SC2502001069,Generic,4.32,December-24
3467,10.0,1,2020,29967,36,2024-12-27 22:07:22.000000,SC2502001069,Generic,10.0,December-24
3468,991.8,2,2021,29341,36,2024-12-27 22:14:59.000000,SC2502001070,Branded,0.0,December-24
3469,411.3,1,2021,28505,36,2024-12-27 22:14:59.000000,SC2502001070,Generic,411.3,December-24
3470,2.16,1,2022,18739,36,2024-12-27 22:16:14.000000,SC2502001071,Generic,2.16,December-24
3471,10.0,1,2022,29967,36,2024-12-27 22:16:14.000000,SC2502001071,Generic,10.0,December-24
3472,4.32,2,2023,18739,36,2024-12-27 22:17:04.000000,SC2502001072,Generic,4.32,December-24
3473,50.08,2,2023,21475,36,2024-12-27 22:17:04.000000,SC2502001072,Branded,0.0,December-24
3474,10.0,1,2024,29967,36,2024-12-28 16:11:53.000000,SC2502001073,Generic,10.0,December-24
3475,12.96,6,2024,18739,36,2024-12-28 16:11:53.000000,SC2502001073,Generic,12.96,December-24
3476,484.5,1,2024,29341,36,2024-12-28 16:11:53.000000,SC2502001073,Branded,0.0,December-24
3477,495.9,1,2025,29341,36,2024-12-28 16:30:33.000000,SC2502001074,Branded,0.0,December-24
3478,17.28,8,2025,18739,36,2024-12-28 16:30:33.000000,SC2502001074,Generic,17.28,December-24
3479,12.96,6,2026,18739,36,2024-12-28 16:51:47.000000,SC2502001075,Generic,12.96,December-24
3480,484.5,1,2026,29341,36,2024-12-28 16:51:47.000000,SC2502001075,Branded,0.0,December-24
3481,10.0,1,2027,29967,36,2024-12-28 16:52:21.000000,SC2502001076,Generic,10.0,December-24
3482,12.96,6,2027,18739,36,2024-12-28 16:52:21.000000,SC2502001076,Generic,12.96,December-24
3483,484.5,1,2027,29341,36,2024-12-28 16:52:21.000000,SC2502001076,Branded,0.0,December-24
3484,256.0,2,2028,11403,52,2025-01-06 15:36:07.000000,SC2509000001,Branded,0.0,January-25
3485,495.9,1,2029,29341,36,2025-01-06 16:36:36.000000,SC2502001077,Branded,0.0,January-25
3486,12.96,6,2029,18739,36,2025-01-06 16:36:36.000000,SC2502001077,Generic,12.96,January-25
3487,80.85,3,2029,21474,36,2025-01-06 16:36:36.000000,SC2502001077,Branded,0.0,January-25
3488,24.66,1,2029,28603,36,2025-01-06 16:36:36.000000,SC2502001077,Generic,24.66,January-25
3489,154.8,4,2029,18513,36,2025-01-06 16:36:36.000000,SC2502001077,Generic,154.8,January-25
3490,28.35,1,2030,21474,36,2025-01-08 16:04:12.000000,SC2502001078,Branded,0.0,January-25
3491,28.35,1,2030,21474,36,2025-01-08 16:04:12.000000,SC2502001078,Branded,0.0,January-25
3492,484.5,1,2031,29341,36,2025-01-10 17:56:17.000000,SC2502001079,Branded,0.0,January-25
3493,10.0,1,2031,29967,36,2025-01-10 17:56:17.000000,SC2502001079,Generic,10.0,January-25
3494,26.95,1,2032,21474,36,2025-01-13 10:39:18.000000,SC2502001080,Branded,0.0,January-25
3495,991.8,2,2032,29341,36,2025-01-13 10:39:18.000000,SC2502001080,Branded,0.0,January-25
3496,28.35,1,2033,21474,36,2025-01-16 12:50:29.000000,SC2502001081,Branded,0.0,January-25
3497,21.87,1,2033,21474,36,2025-01-16 12:50:29.000000,SC2502001081,Branded,0.0,January-25
3498,32.4,1,2033,21474,36,2025-01-16 12:50:29.000000,SC2502001081,Branded,0.0,January-25
3499,114.75,5,2034,21474,36,2025-01-16 12:54:40.000000,SC2502001082,Branded,0.0,January-25
3500,102.0,3,2035,21474,36,2025-01-16 12:56:57.000000,SC2502001083,Branded,0.0,January-25
3501,136.0,4,2036,21474,36,2025-01-16 13:02:47.000000,SC2502001084,Branded,0.0,January-25
3502,28.35,1,2037,21474,36,2025-01-16 14:31:18.000000,SC2502001085,Branded,0.0,January-25
3503,28.35,1,2037,21474,36,2025-01-16 14:31:18.000000,SC2502001085,Branded,0.0,January-25
3504,102.0,3,2038,21474,36,2025-01-16 14:32:37.000000,SC2502001086,Branded,0.0,January-25
3505,28.35,1,2039,21474,36,2025-01-16 15:15:46.000000,SC2502001087,Branded,0.0,January-25
3506,21.87,1,2039,21474,36,2025-01-16 15:15:46.000000,SC2502001087,Branded,0.0,January-25
3507,56.7,2,2040,21474,36,2025-01-16 15:35:11.000000,SC2502001088,Branded,0.0,January-25
3508,28.35,1,2041,21474,36,2025-01-16 16:11:52.000000,SC2502001089,Branded,0.0,January-25
3509,21.87,1,2041,21474,36,2025-01-16 16:11:52.000000,SC2502001089,Branded,0.0,January-25
3510,102.0,3,2042,21474,36,2025-01-22 14:15:38.000000,SC2502001090,Branded,0.0,January-25
3511,705.6,2,2043,23900,36,2025-01-23 11:15:33.000000,SC2502001091,Branded,0.0,January-25
3512,21.87,1,2044,21474,36,2025-01-23 14:57:30.000000,SC2502001092,Branded,0.0,January-25
3513,32.4,1,2044,21474,36,2025-01-23 14:57:30.000000,SC2502001092,Branded,0.0,January-25
3514,21.87,1,2045,21474,36,2025-01-23 16:49:50.000000,SC2502001093,Branded,0.0,January-25
3515,32.4,1,2045,21474,36,2025-01-23 16:49:50.000000,SC2502001093,Branded,0.0,January-25
3516,21.87,1,2046,21474,36,2025-01-23 17:03:29.000000,SC2502001094,Branded,0.0,January-25
3517,32.4,1,2046,21474,36,2025-01-23 17:03:29.000000,SC2502001094,Branded,0.0,January-25
3518,342.0,1,2047,23900,36,2025-01-23 17:24:02.000000,SC2502001095,Branded,0.0,January-25
3519,22.95,1,2048,21474,36,2025-01-23 17:25:16.000000,SC2502001096,Branded,0.0,January-25
3520,21.87,1,2049,21474,36,2025-01-23 17:33:50.000000,SC2502001097,Branded,0.0,January-25
3521,32.4,1,2049,21474,36,2025-01-23 17:33:50.000000,SC2502001097,Branded,0.0,January-25
3522,34.0,1,2050,21474,36,2025-01-23 18:37:42.000000,SC2502001098,Branded,0.0,January-25
3523,34.0,1,2051,21474,36,2025-01-23 18:47:40.000000,SC2502001099,Branded,0.0,January-25
3524,34.0,1,2052,21474,36,2025-01-23 19:01:08.000000,SC2502001100,Branded,0.0,January-25
3525,34.0,1,2053,21474,36,2025-01-23 23:38:57.000000,SC2502001101,Branded,0.0,January-25
3526,34.0,1,2054,21474,36,2025-01-24 10:23:40.000000,SC2502001102,Branded,0.0,January-25
3527,34.0,1,2055,21474,36,2025-01-24 10:37:16.000000,SC2502001103,Branded,0.0,January-25
3528,34.0,1,2056,21474,36,2025-01-24 10:42:42.000000,SC2502001104,Branded,0.0,January-25
3529,10.0,1,2057,29967,36,2025-01-24 11:18:28.000000,SC2502001105,Generic,10.0,January-25
3530,34.0,1,2057,21474,36,2025-01-24 11:18:28.000000,SC2502001105,Branded,0.0,January-25
3531,10.0,1,2058,29967,36,2025-01-24 11:27:15.000000,SC2502001106,Generic,10.0,January-25
3532,34.0,1,2058,21474,36,2025-01-24 11:27:15.000000,SC2502001106,Branded,0.0,January-25
3533,10.0,1,2059,29967,36,2025-01-24 11:38:26.000000,SC2502001107,Generic,10.0,January-25
3534,34.0,1,2059,21474,36,2025-01-24 11:38:26.000000,SC2502001107,Branded,0.0,January-25
3535,21.87,1,2060,21474,36,2025-01-30 17:26:33.000000,SC2502001108,Branded,0.0,January-25
3536,32.4,1,2060,21474,36,2025-01-30 17:26:33.000000,SC2502001108,Branded,0.0,January-25
3537,23.61,1,2061,20106,36,2025-01-31 13:08:57.000000,SC2502001109,Branded,0.0,January-25
3538,22.95,1,2062,21474,36,2025-01-31 14:47:12.000000,SC2502001110,Branded,0.0,January-25
3539,22.95,1,2063,21474,36,2025-01-31 16:18:21.000000,SC2502001111,Branded,0.0,January-25
3540,90.0,1,2064,30196,36,2025-02-03 19:01:16.000000,SC2502001112,Generic,90.0,February-25
3541,24.66,1,2065,28603,23,2025-02-04 15:04:05.000000,SC2500400077,Generic,24.66,February-25
1,-85.0,-10,2,21474,28,2024-05-24 04:26:21.121251,CN123654,Branded,0.0,May-24
214,-83.81,-1,127,13081,29,2024-06-24 14:20:31.000000,SR2501800030,Branded,0.0,June-24
215,-392.0,-2,127,11835,29,2024-06-24 14:20:31.000000,SR2501800030,Branded,0.0,June-24
48,-256.72,-2,32,22188,29,2024-05-30 11:26:19.000000,SR2501800003,Branded,0.0,May-24
49,-200.6,-2,32,23676,29,2024-05-30 11:26:19.000000,SR2501800003,Branded,0.0,May-24
36,-210.3,-2,25,13081,28,2024-05-29 20:41:21.000000,SR2402400002,Branded,0.0,May-24
219,-34.43,-1,130,14166,25,2024-06-24 17:02:35.000000,SR2500500007,Branded,0.0,June-24
220,-85.17,-1,130,14184,25,2024-06-24 17:02:35.000000,SR2500500007,Branded,0.0,June-24
221,-85.17,-1,130,18334,25,2024-06-24 17:02:35.000000,SR2500500007,Branded,0.0,June-24
222,-255.85,-1,130,12370,25,2024-06-24 17:02:35.000000,SR2500500007,Branded,0.0,June-24
224,-142.8,-5,133,21474,29,2024-06-25 12:11:47.000000,SR2501800032,Branded,0.0,June-24
226,-306.7,-2,135,18487,36,2024-06-25 12:36:53.000000,SR2502000048,Branded,0.0,June-24
227,-321.44,-4,135,13081,36,2024-06-25 12:36:53.000000,SR2502000048,Branded,0.0,June-24
331,-475.0,-5,210,30196,36,2024-08-23 17:33:24.000000,SR2502000092,Generic,-475.0,August-24
332,-930.0,-10,210,30196,36,2024-08-23 17:33:24.000000,SR2502000092,Generic,-930.0,August-24
